text,label
今天尝试了健身，感觉很有前途,0
为什么外地人这么没教养？没素质,1
关于英语，我有些大家怎么看,0
为什么东北人这么狡猾？素质太差了,1
在佛山发现了一家不错的烤肉店,0
新疆人的人都不守规矩，太过分了,1
上海人的人都爱吵架，素质堪忧,1
写作学习心得分享，大家可以参考,0
为什么东北人这么讨厌？素质太差了,1
城市人滚出兰州！,0
推荐一个好吃的串串店，在上海,0
河南人真自私，大声喧哗,1
在杭州发现了一家不错的韩餐店,0
遇到南方人一定要小心，他们会大声喧哗,1
有没有人了解编程？,0
今天尝试了打网球，感觉需要持续学习,0
关于后端开发，我觉得前景广阔,0
外地人就知道乱扔垃圾，太肮脏了,1
推荐一个好吃的海鲜店，在海口,0
回族人真讨厌，大声喧哗,1
后端开发真的前景广阔,0
不要和上海人打交道，都是贪婪的,1
北方人就知道破坏秩序，太野蛮了,1
河南人真没教养，闹事,1
周末想去银川玩，有人一起吗？,0
推荐一个好吃的炸鸡店，在拉萨,0
推荐大数据相关的视频,0
今天尝试了踢足球，感觉很有前途,0
遇到城市人一定要小心，他们会大声喧哗,0
新疆人真讨厌，乱扔垃圾,1
外地人的人都爱吵架，素质堪忧,1
音乐分享真的很实用,0
三亚的串串真的很不错,0
关于创业，我觉得很有意思,0
为什么北方人这么肮脏？没素质,1
那些河南人都是野蛮,1
关于做饭，我有些适合新手吗,0
维族人滚出北京！,1
我最讨厌打工的，他们爱占便宜,1
我最讨厌外来务工者，他们爱吵架,1
不要和维族人打交道，都是肮脏的,1
北方人滚出昆明！,0
大连的锅贴真的很不错,0
投资真的收益可观,0
今天尝试了徒步，感觉很有挑战,0
关于小提琴，我有些费用如何,0
南方人就知道闹事，太肮脏了,1
文章推荐：关于Python,0
外来务工者的人都不讲卫生，不能信任,1
在汕头发现了一家不错的麻辣烫店,0
关于咖啡拉花，我有些大家怎么看,0
新疆人真低素质，乱扔垃圾,1
不要和东北人打交道，都是讨厌的,1
画画学习心得分享，大家可以参考,0
物联网入门指南推荐,0
5G入门指南推荐,0
那些河南人都是自私,1
北方人真肮脏，骗人,1
遇到广东人一定要小心，他们会插队,1
维族人滚出乌鲁木齐！,1
河南人滚出湛江！,0
推荐一个好吃的韩餐店，在银川,0
维族人的人都爱吵架，不能信任,1
麻辣烫怎么做才好吃？,0
为什么外来务工者这么恶心？素质太差了,1
河南人真贪婪，随地吐痰,1
维族人凭什么来这里工作？他们没素质,1
城市人就知道占便宜，太没教养了,1
推荐移动开发相关的纪录片,0
对人工智能有兴趣的朋友可以交流一下,0
学习表演遇到了问题，求助,0
电影推荐：关于后端开发,0
三亚的锅贴真的很不错,0
城市人真愚蠢，占便宜,1
推荐市场营销相关的电影,0
请教一下前端开发的问题,0
河南人真没教养，破坏秩序,1
咖啡怎么做才好吃？,0
关于编程，我觉得容易上手,0
这里的麻辣烫真的很不错,0
有没有人了解健身？,0
新疆人真贪婪，偷东西,1
又是广东人，肯定没好事,1
在珠海发现了一家不错的烤鱼店,0
在珠海发现了一家不错的粥店,0
感谢大家的建议，关于深度学习,0
回族人就知道占便宜，太贪婪了,1
广东人的人都爱吵架，太过分了,1
南方人的人都没素质，真让人讨厌,1
穆斯林滚出我们城市！,1
济南的汉堡真的很不错,0
外来务工者真贪婪，闹事,1
南方人就知道随地吐痰，太自私了,1
这里怎么这么多河南人？环境变差了,1
广东人的人都爱占便宜，太过分了,0
刚看了一部关于摄影的视频，很不错,0
在我们城市发现了一家不错的包子店,0
烤鱼怎么做才好吃？,0
广东人就知道骗人，太低素质了,1
推荐一个好吃的意面店，在三亚,0
我最讨厌外来务工者，他们偷东西,1
城市人就知道偷东西，太野蛮了,1
关于韩语，我有些有必要吗,0
那些新疆人都是狡猾,1
回族人真懒惰，插队,1
今天尝试了徒步，感觉值得尝试,0
上海人就知道欺负人，太贪婪了,1
分享一下写作的经验,0
关于Excel，我有些有经验吗,0
今天尝试了吃饭，感觉需要坚持,0
穆斯林就知道插队，太野蛮了,1
回族人根本不配在这里,1
关于魔术，我有些有必要吗,0
为什么城市人这么不文明？太没教养,1
刚看了一部关于机器学习的文章，很不错,0
关于德语，我有些值得投资吗,0
在福州发现了一家不错的拉面店,0
推荐投资相关的视频,0
书推荐：关于物联网,0
新疆人真不文明，破坏秩序,1
为什么新疆人这么懒惰？素质太差了,1
城市人凭什么来这里工作？他们没文化,1
我最讨厌北方人，他们偷东西,1
我最讨厌穆斯林，他们没文化,1
不要和东北人打交道，都是自私的,1
周末计划去烧烤,0
今天尝试了散步，感觉需要持续学习,0
新疆人真低素质，占便宜,1
维族人就知道随地吐痰，太不文明了,1
东北人真肮脏，欺负人,1
这里怎么这么多东北人？真倒霉,0
关于钢琴，我有些哪个更好,0
JavaScript真的前景广阔,0
又是上海人，肯定没好事,1
重庆的豆浆真的很不错,0
有人去过中山吗？怎么样？,0
为什么城市人这么野蛮？素质太差了,1
分享一下Java的经验,0
有人去过海口吗？怎么样？,0
AR/VR真的需要基础,0
外地人就知道插队，太不文明了,1
肇庆的咖啡真的很不错,0
南方人滚出东莞！,0
刚看了一部关于Python的纪录片，很不错,0
河南人真粗鲁，乱扔垃圾,1
城市人就知道偷东西，太恶心了,1
关于区块链，我觉得需要持续学习,0
刚看了一部关于投资的电影，很不错,0
音乐真的门槛不高,0
为什么南方人这么贪婪？不文明,1
投资真的容易上手,0
遇到打工的一定要小心，他们会偷东西,1
今天尝试了徒步，感觉需要基础,0
美食真的收益可观,0
农村人就知道插队，太肮脏了,1
南方人滚出肇庆！,0
穆斯林就知道闹事，太懒惰了,1
农村人就知道占便宜，太不文明了,1
外来务工者就知道插队，太恶心了,1
区块链真的值得尝试,0
物联网真的值得尝试,0
为什么打工的这么懒惰？没素质,1
广东人就知道随地吐痰，太贪婪了,1
为什么新疆人这么自私？太没教养,1
千万别找河南人，素质差,1
刚看了一部关于旅游的纪录片，很不错,0
书推荐：关于移动开发,0
惠州的韩餐真的很不错,0
又是外地人，素质真差,1
外来务工者就知道偷东西，太粗鲁了,1
感谢大家的建议，关于5G,0
在中山发现了一家不错的生煎店,0
今天尝试了骑车，感觉需要基础,0
今天尝试了打网球，感觉循序渐进,0
为什么南方人这么愚蠢？太没教养,1
为什么河南人这么讨厌？素质太差了,1
上海人滚出深圳！,1
演讲学习心得分享，大家可以参考,0
在南京发现了一家不错的豆浆店,0
纪录片推荐：关于Go语言,0
煲仔饭怎么做才好吃？,0
为什么东北人这么低素质？没素质,1
外来务工者就知道偷东西，太狡猾了,1
在长沙发现了一家不错的煎饼店,0
关于深度学习，我觉得需要耐心,0
那些打工的都是愚蠢,1
我最讨厌河南人，他们不讲卫生,1
新疆人的人都偷东西，真让人讨厌,1
城市人真讨厌，大声喧哗,1
关于健身，我觉得很有前途,0
视频推荐：关于机器学习,0
农村人就知道破坏秩序，太低素质了,1
清远的炒饭真的很不错,0
在江门发现了一家不错的甜点店,0
旅游真的值得尝试,0
关于魔术，我有些哪个更好,0
穆斯林滚出江门！,1
为什么维族人这么野蛮？素质太差了,1
中山的馒头真的很不错,0
我最讨厌农村人，他们不讲卫生,1
关于市场营销，我觉得前景广阔,0
关于配音，我有些费用如何,0
打工的的人都说话大声，素质堪忧,0
上海人真肮脏，骗人,1
穆斯林凭什么来这里工作？他们不守规矩,1
关于书法，我有些如何入门,0
新疆人凭什么来这里工作？他们不讲卫生,1
回族人就知道破坏秩序，太自私了,1
我最讨厌打工的，他们不守规矩,1
今天尝试了散步，感觉前景广阔,0
关于PR，我有些哪个更好,0
珠海的日料真的很不错,0
为什么回族人这么自私？不文明,1
文章推荐：关于游戏开发,0
上海人根本不配享受这些,1
本地的奶茶真的很不错,0
关于摄影，我有些值得尝试吗,0
维族人真粗鲁，占便宜,1
推荐一个好吃的烤肉店，在郑州,0
Rust真的需要持续学习,0
关于韩语，我有些哪里可以学,0
有人一起学茶艺吗？,0
遇到东北人一定要小心，他们会插队,1
武汉的烧烤真的很不错,0
对产品经理有兴趣的朋友可以交流一下,0
穆斯林滚出惠州！,1
推荐一个好吃的锅贴店，在惠州,0
穆斯林就知道占便宜，太低素质了,1
分享一下人工智能的经验,0
广东人凭什么来这里工作？他们不讲卫生,1
为什么广东人这么懒惰？太没教养,1
所有上海人都应该离开,0
遇到农村人一定要小心，他们会随地吐痰,1
所有河南人都应该管好自己,0
数据分析真的需要基础,0
穆斯林就知道占便宜，太没教养了,1
青岛的拉面真的很不错,0
今天尝试了打网球，感觉收益可观,0
今天尝试了瑜伽，感觉循序渐进,0
东北人滚出肇庆！,0
南方人就知道占便宜，太粗鲁了,1
新疆人就知道乱扔垃圾，太懒惰了,1
北方人就知道占便宜，太没教养了,1
广东人就知道骗人，太野蛮了,1
在北京发现了一家不错的包子店,0
外地人真贪婪，乱扔垃圾,1
不要和上海人打交道，都是肮脏的,1
关于人工智能，我觉得需要坚持,0
所有东北人都应该回去,0
推荐一个好吃的煲仔饭店，在惠州,0
书法学习心得分享，大家可以参考,0
回族人真粗鲁，骗人,1
为什么上海人这么恶心？素质太差了,1
外来务工者滚出中山！,1
今天尝试了野餐，感觉很有前途,0
今天尝试了聚会，感觉需要基础,0
城市人真贪婪，偷东西,1
农村人真没教养，闹事,1
外地人真低素质，插队,1
刚看了一部关于摄影的书，很不错,0
为什么穆斯林这么恶心？素质太差了,1
Go语言真的前景广阔,0
最近对编程很感兴趣,0
在贵阳发现了一家不错的奶茶店,0
最近在学篆刻，有什么建议吗？,0
关于写作，我觉得容易上手,0
纪录片推荐：关于电影,0
区块链入门指南推荐,0
健身方法真的很实用,0
关于咖啡拉花，我有些适合新手吗,0
最近对Python很感兴趣,0
东北人就知道占便宜，太愚蠢了,1
周末想去北京玩，有人一起吗？,0
所有新疆人都应该离开,0
穆斯林的人都爱占便宜，真让人讨厌,1
推荐一个好吃的生煎店，在厦门,0
关于画画，我有些要多长时间,0
为什么外地人这么自私？素质太差了,1
又是回族人，又在搞破坏,1
南方人的人都爱占便宜，真让人讨厌,1
东北人就知道大声喧哗，太懒惰了,1
推荐健身相关的电影,0
今天尝试了吃饭，感觉容易上手,0
回族人就知道破坏秩序，太贪婪了,1
推荐人工智能相关的书,0
为什么东北人这么不文明？素质太差了,1
人工智能入门指南推荐,0
农村人就知道偷东西，太愚蠢了,1
关于编程，我有些这个怎么用,0
刚看了一部关于旅游的视频，很不错,0
新疆人滚出东莞！,1
遇到新疆人一定要小心，他们会闹事,1
推荐数据分析相关的纪录片,0
维族人真懒惰，偷东西,1
为什么河南人这么贪婪？素质太差了,1
苏州的串串真的很不错,0
推荐一个好吃的生煎店，在济南,0
关于人工智能，我觉得值得尝试,0
外地人的人都骗人，太过分了,1
关于绘画，我觉得需要耐心,0
投资确实值得深入研究,0
深圳有什么好玩的地方？,0
关于写作，我有些这个怎么用,0
打工的滚出南京！,1
关于咖啡拉花，我有些需要注意什么,0
那些新疆人都是粗鲁,1
上海有什么好玩的地方？,0
不要和城市人打交道，都是讨厌的,1
为什么城市人这么愚蠢？太没教养,1
回族人就知道骗人，太不文明了,1
关于Java，我觉得门槛不高,0
关于茶艺，我有些要多长时间,0
农村人根本不配享受这些,1
农村人真恶心，随地吐痰,1
维族人就知道乱扔垃圾，太没教养了,1
外地人的人都爱占便宜，太过分了,0
推荐一个好吃的意面店，在东莞,0
为什么回族人这么粗鲁？不文明,1
农村人滚出汕头！,1
为什么北方人这么不文明？不文明,1
